momento,posicao
datetime,coord
T
01/14/2018 02:23:30,-0.779919076;-0.625880368;2.000
01/14/2018 02:23:31,-0.948052245;0.318114667;2.000
01/14/2018 02:23:32,-0.244550552;0.969636544;2.000
01/14/2018 02:23:33,0.683789791;0.729679054;2.000
01/14/2018 02:23:34,0.983456953;-0.181141993;2.000
01/14/2018 02:23:35,0.378938328;-0.925421927;2.000
01/14/2018 02:23:36,-0.573974448;-0.81887321;2.000
01/14/2018 02:23:37,-0.999177764;0.040543761;2.000
01/14/2018 02:23:38,-0.505741652;0.862684984;2.000
01/14/2018 02:23:39,0.452671003;0.891677612;2.000
01/14/2018 02:23:40,0.994900025;0.100865955;2.000
01/14/2018 02:23:41,0.622422552;-0.782681395;2.000
01/14/2018 02:23:42,-0.322307344;-0.946635081;2.000
01/14/2018 02:23:43,-0.970709355;-0.240256838;2.000
01/14/2018 02:23:44,-0.726645661;0.687012433;2.000
01/14/2018 02:23:45,0.185492702;0.982645642;2.000
01/14/2018 02:23:46,0.927089931;0.374838979;2.000
01/14/2018 02:23:47,0.816324952;-0.577592912;2.000
01/14/2018 02:23:48,-0.044965423;-0.998988544;2.000
01/14/2018 02:23:49,-0.864914795;-0.501918715;2.000
01/14/2018 02:23:50,-0.889665494;0.456612865;2.000
01/14/2018 02:23:51,-0.09646184;0.995336683;2.000
01/14/2018 02:23:52,0.785428384;0.618952545;2.000
01/14/2018 02:23:53,0.945199375;-0.326493709;2.000
01/14/2018 02:23:54,0.235958419;-0.971763152;2.000
01/14/2018 02:23:55,-0.690221619;-0.723598035;2.000
01/14/2018 02:23:56,-0.981815084;0.189839778;2.000
01/14/2018 02:23:57,-0.370732288;0.928739775;2.000
01/14/2018 02:23:58,0.581200063;0.813760706;2.000
01/14/2018 02:23:59,0.998779757;-0.049386204;2.000
01/14/2018 02:24:00,0.498085948;-0.867127665;2.000
01/14/2018 02:24:01,-0.460545784;-0.88763595;2.000
01/14/2018 02:24:02,-0.995753847;-0.092055836;2.000
01/14/2018 02:24:03,-0.615470415;0.788159989;2.000
01/14/2018 02:24:04,0.330673678;0.943745155;2.000
01/14/2018 02:24:05,0.972797916;0.231655378;2.000
01/14/2018 02:24:06,0.720536236;-0.693417286;2.000
01/14/2018 02:24:07,-0.194183136;-0.980965295;2.000
01/14/2018 02:24:08,-0.930371429;-0.366618336;2.000
01/14/2018 02:24:09,-0.81118052;0.58479583;2.000
01/14/2018 02:24:10,0.053806018;0.998551407;2.000
01/14/2018 02:24:11,0.869323551;0.494243425;2.000
01/14/2018 02:24:12,0.885589021;-0.464469683;2.000
01/14/2018 02:24:13,0.087648029;-0.996151506;2.000
01/14/2018 02:24:14,-0.790876157;-0.611976229;2.000
01/14/2018 02:24:15,-0.942272451;0.334847171;2.000
01/14/2018 02:24:16,-0.227347799;0.973813626;2.000
01/14/2018 02:24:17,0.696599371;0.717460324;2.000
01/14/2018 02:24:18,0.980096292;-0.198522691;2.000
01/14/2018 02:24:19,0.362497202;-0.931984859;2.000
01/14/2018 02:24:20,-0.588380143;-0.808584446;2.000
01/14/2018 02:24:21,-0.998303499;0.058224778;2.000
01/14/2018 02:24:22,-0.490391221;0.87150241;2.000
01/14/2018 02:24:23,0.468384483;0.883524745;2.000
01/14/2018 02:24:24,0.996529654;0.083238505;2.000
01/14/2018 02:24:25,0.608470057;-0.793576833;2.000
01/14/2018 02:24:26,-0.339014105;-0.940781291;2.000
01/14/2018 02:24:27,-0.974810262;-0.223035768;2.000
01/14/2018 02:24:28,-0.714370359;0.699767811;2.000
01/14/2018 02:24:29,0.202858357;0.979208092;2.000
01/14/2018 02:24:30,0.933580035;0.358368969;2.000
01/14/2018 02:24:31,0.805972535;-0.591952932;2.000
01/14/2018 02:24:32,-0.062642397;-0.998036036;2.000
01/14/2018 02:24:33,-0.873664198;-0.486529412;2.000
01/14/2018 02:24:34,-0.881443164;0.47229011;2.000
01/14/2018 02:24:35,-0.07882735;0.996888283;2.000
01/14/2018 02:24:36,0.796261966;0.604951966;2.000
01/14/2018 02:24:37,0.939271703;-0.343174399;2.000
01/14/2018 02:24:38,0.218719368;-0.975787804;2.000
01/14/2018 02:24:39,-0.702922545;-0.711266402;2.000
01/14/2018 02:24:40,-0.978300712;0.207190049;2.000
01/14/2018 02:24:41,-0.354233716;0.935156925;2.000
01/14/2018 02:24:42,0.595514125;0.803344837;2.000
01/14/2018 02:24:43,0.997749026;-0.06705879;2.000
01/14/2018 02:24:44,0.482658073;-0.875808874;2.000
01/14/2018 02:24:45,-0.476186486;-0.879344319;2.000
01/14/2018 02:24:46,-0.997227386;-0.074414652;2.000
01/14/2018 02:24:47,-0.601422027;0.798931503;2.000
01/14/2018 02:24:48,0.347327971;0.937743718;2.000
01/14/2018 02:24:49,0.976746233;0.214398684;2.000
01/14/2018 02:24:50,0.708148514;-0.706063512;2.000
01/14/2018 02:24:51,-0.211517684;-0.977374171;2.000
01/14/2018 02:24:52,-0.936715498;-0.350091524;2.000
01/14/2018 02:24:53,-0.800701403;0.599063655;2.000
01/14/2018 02:24:54,0.071473869;0.997442473;2.000
01/14/2018 02:24:55,0.877936396;0.478777281;2.000
01/14/2018 02:24:56,0.877228249;-0.480073535;2.000
01/14/2018 02:24:57,0.070000496;-0.997546957;2.000
01/14/2018 02:24:58,-0.801585391;-0.597880307;2.000
01/14/2018 02:24:59,-0.936197366;0.35147474;2.000
01/14/2018 02:25:00,-0.2100738;0.977685531;2.000
01/14/2018 02:25:01,0.709190648;0.705016755;2.000
01/14/2018 02:25:02,0.976428485;-0.215841175;2.000
01/14/2018 02:25:03,0.345942476;-0.938255724;2.000
01/14/2018 02:25:04,-0.60260145;-0.798042287;2.000
01/14/2018 02:25:05,-0.997116382;0.075887548;2.000
01/14/2018 02:25:06,-0.474887111;0.880046721;2.000
01/14/2018 02:25:07,0.48395118;0.875094998;2.000
01/14/2018 02:25:08,0.997846988;0.065584969;2.000
01/14/2018 02:25:09,0.594326877;-0.804223578;2.000
01/14/2018 02:25:10,-0.355614624;-0.934632676;2.000
01/14/2018 02:25:11,-0.97860568;-0.205744802;2.000
01/14/2018 02:25:12,-0.701871186;0.712303894;2.000
01/14/2018 02:25:13,0.220160439;0.975463675;2.000
01/14/2018 02:25:14,0.939777572;0.341786652;2.000
01/14/2018 02:25:15,0.795367539;-0.606127443;2.000
01/14/2018 02:25:16,-0.080299741;-0.996770762;2.000
01/14/2018 02:25:17,-0.88213981;-0.470987639;2.000
01/14/2018 02:25:18,-0.872944606;0.487819347;2.000
01/14/2018 02:25:19,-0.061168157;0.998127475;2.000
01/14/2018 02:25:20,0.806846013;0.590761806;2.000
01/14/2018 02:25:21,0.93304968;-0.359747543;2.000
01/14/2018 02:25:22,0.201411774;-0.97950666;2.000
01/14/2018 02:25:23,-0.715403188;-0.698711871;2.000
01/14/2018 02:25:24,-0.974479758;0.22447539;2.000
01/14/2018 02:25:25,-0.337624133;0.941281013;2.000
01/14/2018 02:25:26,0.609641563;0.792677213;2.000
01/14/2018 02:25:27,0.996405618;-0.084710361;2.000
01/14/2018 02:25:28,0.467078942;-0.88421562;2.000
01/14/2018 02:25:29,-0.491677959;-0.870777115;2.000
01/14/2018 02:25:30,-0.998388412;-0.056750147;2.000
01/14/2018 02:25:31,-0.587185163;0.809452645;2.000
01/14/2018 02:25:32,0.363873416;0.931448408;2.000
01/14/2018 02:25:33,0.980388455;0.197074801;2.000
01/14/2018 02:25:34,0.69553887;-0.71848847;2.000
01/14/2018 02:25:35,-0.228785945;-0.973476754;2.000
01/14/2018 02:25:36,-0.942766017;-0.333455001;2.000
01/14/2018 02:25:37,-0.789971361;0.613143743;2.000
01/14/2018 02:25:38,0.089119322;0.996020957;2.000
01/14/2018 02:25:39,0.88627411;0.463161096;2.000
01/14/2018 02:25:40,0.868592569;-0.49552694;2.000
01/14/2018 02:25:41,0.052331026;-0.998629793;2.000
01/14/2018 02:25:42,-0.812043422;-0.58359702;2.000
01/14/2018 02:25:43,-0.929828892;0.367992162;2.000
01/14/2018 02:25:44,-0.192733967;0.981251047;2.000
01/14/2018 02:25:45,0.721559678;0.692352245;2.000
01/14/2018 02:25:46,0.972454683;-0.233092019;2.000
01/14/2018 02:25:47,0.329279337;-0.944232555;2.000
01/14/2018 02:25:48,-0.616633913;-0.787250035;2.000
01/14/2018 02:25:49,-0.995616787;0.093526537;2.000
01/14/2018 02:25:50,-0.459234179;0.888315242;2.000
01/14/2018 02:25:51,0.499366216;0.86639101;2.000
01/14/2018 02:25:52,0.998851614;0.047910879;2.000
01/14/2018 02:25:53,0.579997445;-0.814618293;2.000
01/14/2018 02:25:54,-0.3721037;-0.928191164;2.000
01/14/2018 02:25:55,-0.98209442;-0.188389359;2.000
01/14/2018 02:25:56,-0.689152059;0.724616753;2.000
01/14/2018 02:25:57,0.237393527;0.971413565;2.000
01/14/2018 02:25:58,0.945680599;0.325097224;2.000
01/14/2018 02:25:59,0.78451329;-0.620112005;2.000
01/14/2018 02:26:00,-0.09793192;-0.995193116;2.000
01/14/2018 02:26:01,-0.890338974;-0.455298266;2.000
01/14/2018 02:26:02,-0.864172481;0.50319571;2.000
01/14/2018 02:26:03,-0.043489795;0.999053871;2.000
01/14/2018 02:26:04,0.817177209;0.576386511;2.000
01/14/2018 02:26:05,0.926535255;-0.37620795;2.000
01/14/2018 02:26:06,0.184041061;-0.982918556;2.000
01/14/2018 02:26:07,-0.727659636;-0.685938375;2.000
01/14/2018 02:26:08,-0.970353419;0.241690385;2.000
01/14/2018 02:26:09,-0.320908744;0.947110119;2.000
01/14/2018 02:26:10,0.623577951;0.781761178;2.000
01/14/2018 02:26:11,0.994749953;-0.102335385;2.000
01/14/2018 02:26:12,0.451353436;-0.892345267;2.000
01/14/2018 02:26:13,-0.507015348;-0.861937026;2.000
01/14/2018 02:26:14,-0.99923656;-0.039067858;2.000
01/14/2018 02:26:15,-0.572764286;0.819720118;2.000
01/14/2018 02:26:16,0.380304831;0.924861198;2.000
01/14/2018 02:26:17,0.98372344;0.179689158;2.000
01/14/2018 02:26:18,0.682711256;-0.730688266;2.000
01/14/2018 02:26:19,-0.245982509;-0.969274267;2.000
01/14/2018 02:26:20,-0.948521089;-0.316713978;2.000
01/14/2018 02:26:21,-0.778993754;0.627031682;2.000
01/14/2018 02:26:22,0.106736846;0.994287305;2.000
01/14/2018 02:26:23,0.894334082;0.447399765;2.000
01/14/2018 02:26:24,0.859684688;-0.510825056;2.000
01/14/2018 02:26:25,0.034645156;-0.999399676;2.000
01/14/2018 02:26:26,-0.822246972;-0.569130843;2.000
01/14/2018 02:26:27,-0.923169026;0.384394262;2.000
01/14/2018 02:26:28,-0.175333735;0.984509056;2.000
01/14/2018 02:26:29,0.733702584;0.679470764;2.000
01/14/2018 02:26:30,0.968176131;-0.250269815;2.000
01/14/2018 02:26:31,0.312513008;-0.94991348;2.000
01/14/2018 02:26:32,-0.630473133;-0.776211072;2.000
01/14/2018 02:26:33,-0.993805183;0.111136216;2.000
01/14/2018 02:26:34,-0.443437331;0.89630538;2.000
01/14/2018 02:26:35,0.514624758;0.857415511;2.000
01/14/2018 02:26:36,0.999543218;0.030221776;2.000
01/14/2018 02:26:37,0.565486253;-0.824757721;2.000
01/14/2018 02:26:38,-0.388476165;-0.921458772;2.000
01/14/2018 02:26:39,-0.985275388;-0.170974878;2.000
01/14/2018 02:26:40,-0.676216963;0.73670253;2.000
01/14/2018 02:26:41,0.254552219;0.96705903;2.000
01/14/2018 02:26:42,0.951287265;0.308305917;2.000
01/14/2018 02:26:43,0.773413187;-0.633902234;2.000
01/14/2018 02:26:44,-0.115533409;-0.993303595;2.000
01/14/2018 02:26:45,-0.898259121;-0.439466211;2.000
01/14/2018 02:26:46,-0.85512954;0.51841438;2.000
01/14/2018 02:26:47,-0.025797803;0.999667181;2.000
01/14/2018 02:26:48,0.827252315;0.561830586;2.000
01/14/2018 02:26:49,0.91973047;-0.392550459;2.000
01/14/2018 02:26:50,0.166612672;-0.986022422;2.000
01/14/2018 02:26:51,-0.739688048;-0.672949918;2.000
01/14/2018 02:26:52,-0.965922988;0.258829637;2.000
01/14/2018 02:26:53,-0.304092788;0.952642418;2.000
01/14/2018 02:26:54,0.637318919;0.770600153;2.000
01/14/2018 02:26:55,0.992782551;-0.119928339;2.000
01/14/2018 02:26:56,0.435486484;-0.900195269;2.000
01/14/2018 02:26:57,-0.522193848;-0.85282682;2.000
01/14/2018 02:26:58,-0.999771564;-0.021373326;2.000
01/14/2018 02:26:59,-0.558163915;0.829730706;2.000
01/14/2018 02:27:00,0.396617064;0.917984153;2.000
01/14/2018 02:27:01,0.986750143;0.162247203;2.000
01/14/2018 02:27:02,0.669669692;-0.742659077;2.000
01/14/2018 02:27:03,-0.263101986;-0.964768026;2.000
01/14/2018 02:27:04,-0.953978911;-0.299873702;2.000
01/14/2018 02:27:05,-0.767772025;0.640723121;2.000
01/14/2018 02:27:06,0.12432092;0.992242062;2.000
01/14/2018 02:27:07,0.902113785;0.431498227;2.000
01/14/2018 02:27:08,0.850507396;-0.525963088;2.000
01/14/2018 02:27:09,0.016948429;-0.999856365;2.000
01/14/2018 02:27:10,-0.832192845;-0.554486311;2.000
01/14/2018 02:27:11,-0.916219855;0.4006759;2.000
01/14/2018 02:27:12,-0.157878556;0.987458537;2.000
01/14/2018 02:27:13,0.745615559;0.666376348;2.000
01/14/2018 02:27:14,0.963594168;-0.267369181;2.000
01/14/2018 02:27:15,0.295648743;-0.955296719;2.000
01/14/2018 02:27:16,-0.644114773;-0.764928859;2.000
01/14/2018 02:27:17,-0.991682137;0.128711067;2.000
01/14/2018 02:27:18,-0.427501518;0.904014631;2.000
01/14/2018 02:27:19,0.529722026;0.848171312;2.000
01/14/2018 02:27:20,0.999921582;0.012523201;2.000
01/14/2018 02:27:21,0.550797847;-0.834638684;2.000
01/14/2018 02:27:22,-0.404726888;-0.914437612;2.000
01/14/2018 02:27:23,-0.988147589;-0.153506817;2.000
01/14/2018 02:27:24,-0.663069953;0.748557438;2.000
01/14/2018 02:27:25,0.27163114;0.962401436;2.000
01/14/2018 02:27:26,0.956595815;0.291417992;2.000
01/14/2018 02:27:27,0.76207071;-0.647493809;2.000
01/14/2018 02:27:28,-0.133098692;-0.991102789;2.000
01/14/2018 02:27:29,-0.90589777;-0.423496435;2.000
01/14/2018 02:27:30,-0.845818616;0.533470588;2.000
01/14/2018 02:27:31,-0.008097728;0.999967213;2.000
01/14/2018 02:27:32,0.837068175;0.547098594;2.000
01/14/2018 02:27:33,0.912637457;-0.408769949;2.000
01/14/2018 02:27:34,0.149132071;-0.988817286;2.000
01/14/2018 02:27:35,-0.751484654;-0.65975057;2.000
01/14/2018 02:27:36,-0.961189853;0.275887777;2.000
01/14/2018 02:27:37,-0.287181534;0.957876175;2.000
01/14/2018 02:27:38,0.650860163;0.759197635;2.000
01/14/2018 02:27:39,0.990504028;-0.13748371;2.000
01/14/2018 02:27:40,0.419483058;-0.907763165;2.000
01/14/2018 02:27:41,-0.537208701;-0.843449353;2.000
01/14/2018 02:27:42,-0.999993258;-0.003672095;2.000
01/14/2018 02:27:43,-0.543388625;0.83948127;2.000
01/14/2018 02:27:44,0.412805004;0.910819427;2.000
01/14/2018 02:27:45,0.989467616;0.144754403;2.000
01/14/2018 02:27:46,0.656418265;-0.754397151;2.000
01/14/2018 02:27:47,-0.280139012;-0.959959444;2.000
01/14/2018 02:27:48,-0.959137773;-0.282939451;2.000
01/14/2018 02:27:49,-0.756309689;0.654213768;2.000
01/14/2018 02:27:50,0.141866035;0.989885866;2.000
01/14/2018 02:27:51,0.909610781;0.415461464;2.000
01/14/2018 02:27:52,0.841063569;-0.540936292;2.000
01/14/2018 02:27:53,-0.000753609;-0.999999716;2.000
01/14/2018 02:27:54,-0.841877922;-0.539668013;2.000
01/14/2018 02:27:55,-0.908983557;0.416831973;2.000
01/14/2018 02:27:56,-0.140373901;0.990098565;2.000
01/14/2018 02:27:57,0.757294872;0.653073102;2.000
01/14/2018 02:27:58,0.958710232;-0.284384759;2.000
01/14/2018 02:27:59,0.278691826;-0.960380584;2.000
01/14/2018 02:28:00,-0.65755456;-0.753406929;2.000
01/14/2018 02:28:01,-0.989248316;0.146245582;2.000
01/14/2018 02:28:02,-0.411431732;0.911440579;2.000
01/14/2018 02:28:03,0.544653288;0.838661312;2.000
01/14/2018 02:28:04,0.999986587;-0.005179298;2.000
01/14/2018 02:28:05,0.53593683;-0.844258085;2.000
01/14/2018 02:28:06,-0.420850777;-0.907129882;2.000
01/14/2018 02:28:07,-0.990710121;-0.135990649;2.000
01/14/2018 02:28:08,-0.649715148;0.76017776;2.000
01/14/2018 02:28:09,0.288624935;0.957442242;2.000
01/14/2018 02:28:10,0.961604584;0.274438742;2.000
01/14/2018 02:28:11,0.750489413;-0.660882471;2.000
01/14/2018 02:28:12,-0.150622264;-0.988591389;2.000
01/14/2018 02:28:13,-0.913252526;-0.407393942;2.000
01/14/2018 02:28:14,-0.836242627;0.548359616;2.000
01/14/2018 02:28:15,0.009604886;0.999953872;2.000
01/14/2018 02:28:16,0.846621712;0.53219515;2.000
01/14/2018 02:28:17,0.90525844;-0.424861339;2.000
01/14/2018 02:28:18,0.131604733;-0.991302272;2.000
01/14/2018 02:28:19,-0.763045758;-0.646344468;2.000
01/14/2018 02:28:20,-0.956155498;0.292859459;2.000
01/14/2018 02:28:21,-0.270180283;0.96280975;2.000
01/14/2018 02:28:22,0.664197438;0.747557197;2.000
01/14/2018 02:28:23,0.987915098;-0.154995995;2.000
01/14/2018 02:28:24,0.403348173;-0.915046584;2.000
01/14/2018 02:28:25,-0.552055203;-0.833807564;2.000
01/14/2018 02:28:26,-0.999901571;0.014030286;2.000
01/14/2018 02:28:27,-0.528443046;0.848968755;2.000
01/14/2018 02:28:28,0.428863578;0.903369266;2.000
01/14/2018 02:28:29,0.991875006;0.12721624;2.000
01/14/2018 02:28:30,0.642961128;-0.765898811;2.000
01/14/2018 02:28:31,-0.297088246;-0.954850027;2.000
01/14/2018 02:28:32,-0.963996057;-0.265916532;2.000
01/14/2018 02:28:33,-0.744610339;0.667499396;2.000
01/14/2018 02:28:34,0.159366691;0.987219458;2.000
01/14/2018 02:28:35,0.91682272;0.399294503;2.000
01/14/2018 02:28:36,0.831356168;-0.555739977;2.000
01/14/2018 02:28:37,-0.018455411;-0.999829684;2.000
01/14/2018 02:28:38,-0.85129917;-0.524680591;2.000
01/14/2018 02:28:39,-0.901462398;0.432857418;2.000
01/14/2018 02:28:40,-0.122825255;0.992428313;2.000
01/14/2018 02:28:41,0.768736862;0.639565194;2.000
01/14/2018 02:28:42,0.953525853;-0.301311215;2.000
01/14/2018 02:28:43,0.261647572;-0.965163482;2.000
01/14/2018 02:28:44,-0.670788279;-0.741648895;2.000
01/14/2018 02:28:45,-0.986504481;0.163734266;2.000
01/14/2018 02:28:46,-0.395233012;0.918580898;2.000
01/14/2018 02:28:47,0.559413865;0.828888489;2.000
01/14/2018 02:28:48,0.999738215;-0.022880174;2.000
01/14/2018 02:28:49,0.52090786;-0.853612911;2.000
01/14/2018 02:28:50,-0.436842779;-0.899537874;2.000
01/14/2018 02:28:51,-0.992962181;-0.118431864;2.000
01/14/2018 02:28:52,-0.636156734;0.771559855;2.000
01/14/2018 02:28:53,0.305528281;0.952183002;2.000
01/14/2018 02:28:54,0.966312003;0.257373488;2.000
01/14/2018 02:28:55,0.738672926;-0.674064024;2.000
01/14/2018 02:28:56,-0.168098633;-0.985770181;2.000
01/14/2018 02:28:57,-0.920321084;-0.391163779;2.000
01/14/2018 02:28:58,-0.826404575;0.563076797;2.000
01/14/2018 02:28:59,0.02730449;0.999627163;2.000
01/14/2018 02:29:00,0.855909932;0.517124925;2.000
01/14/2018 02:29:01,0.89759573;-0.440819584;2.000
01/14/2018 02:29:02,0.114036153;-0.9934766;2.000
01/14/2018 02:29:03,-0.774367737;-0.632735812;2.000
01/14/2018 02:29:04,-0.950821501;0.309739364;2.000
01/14/2018 02:29:05,-0.253094362;0.967441597;2.000
01/14/2018 02:29:06,0.677326566;0.735682488;2.000
01/14/2018 02:29:07,0.985016573;-0.172459708;2.000
01/14/2018 02:29:08,0.387086885;-0.922043244;2.000
01/14/2018 02:29:09,-0.566728699;-0.823904473;2.000
01/14/2018 02:29:10,-0.999496532;0.03172827;2.000
01/14/2018 02:29:11,-0.513331862;0.858190188;2.000
01/14/2018 02:29:12,0.444787754;0.895636005;2.000
01/14/2018 02:29:13,0.99397156;0.109638209;2.000
01/14/2018 02:29:14,0.629302498;-0.777160451;2.000
01/14/2018 02:29:15,-0.313944379;-0.949441376;2.000
01/14/2018 02:29:16,-0.968552242;-0.248810279;2.000
01/14/2018 02:29:17,-0.73267764;0.680575841;2.000
01/14/2018 02:29:18,0.176817405;0.984243672;2.000
01/14/2018 02:29:19,0.923747343;0.38300241;2.000
01/14/2018 02:29:20,0.821388234;-0.570369502;2.000
01/14/2018 02:29:21,-0.036151429;-0.999346323;2.000
01/14/2018 02:29:22,-0.860453635;-0.509528744;2.000
01/14/2018 02:29:23,-0.893658738;0.448747213;2.000
01/14/2018 02:29:24,-0.105238118;0.994447052;2.000
01/14/2018 02:29:25,0.779937942;0.625856858;2.000
01/14/2018 02:29:26,0.948042655;-0.318143245;2.000
01/14/2018 02:29:27,0.244521323;-0.969643915;2.000
01/14/2018 02:29:28,-0.683811786;-0.729658442;2.000
01/14/2018 02:29:29,-0.983451492;0.181171638;2.000
01/14/2018 02:29:30,-0.378910432;0.92543335;2.000
01/14/2018 02:29:31,0.573999132;0.818855907;2.000
01/14/2018 02:29:32,0.999176541;-0.04057388;2.000
01/14/2018 02:29:33,0.505715646;-0.862700229;2.000
01/14/2018 02:29:34,-0.452697882;-0.891663966;2.000
01/14/2018 02:29:35,-0.994903065;-0.100835965;2.000
01/14/2018 02:29:36,-0.622398958;0.782700157;2.000
01/14/2018 02:29:37,0.32233588;0.946625364;2.000
01/14/2018 02:29:38,0.970716597;0.240227577;2.000
01/14/2018 02:29:39,0.726624951;-0.687034337;2.000
01/14/2018 02:29:40,-0.185522323;-0.98264005;2.000
01/14/2018 02:29:41,-0.92710123;-0.374811033;2.000
01/14/2018 02:29:42,-0.816307541;0.577617519;2.000
01/14/2018 02:29:43,0.044995536;0.998987188;2.000
01/14/2018 02:29:44,0.864929925;0.501892643;2.000
01/14/2018 02:29:45,0.889651729;-0.456639683;2.000
01/14/2018 02:29:46,0.096431837;-0.995339591;2.000
01/14/2018 02:29:47,-0.785447042;-0.618928869;2.000
01/14/2018 02:29:48,-0.945189532;0.326522201;2.000
01/14/2018 02:29:49,-0.235929126;0.971770265;2.000
01/14/2018 02:29:50,0.690243431;0.723577229;2.000
01/14/2018 02:29:51,0.981809361;-0.189869375;2.000
01/14/2018 02:29:52,0.370704292;-0.92875095;2.000
01/14/2018 02:29:53,-0.581224593;-0.813743186;2.000
01/14/2018 02:29:54,-0.998778268;0.049416311;2.000
01/14/2018 02:29:55,-0.498059809;0.86714268;2.000
01/14/2018 02:29:56,0.460572541;0.887622067;2.000
01/14/2018 02:29:57,0.995756621;0.09202582;2.000
01/14/2018 02:29:58,0.615446656;-0.788178542;2.000
01/14/2018 02:29:59,-0.330702127;-0.943735187;2.000
01/14/2018 02:30:00,-0.972804899;-0.231626054;2.000
01/14/2018 02:30:01,-0.720515333;0.693439006;2.000
01/14/2018 02:30:02,0.194212707;0.980959441;2.000
01/14/2018 02:30:03,0.93038248;0.36659029;2.000
01/14/2018 02:30:04,0.811162892;-0.584820283;2.000
01/14/2018 02:30:05,-0.053836118;-0.998549785;2.000
01/14/2018 02:30:06,-0.86933845;-0.49421722;2.000
01/14/2018 02:30:07,-0.885575019;0.464496378;2.000
01/14/2018 02:30:08,-0.087618;0.996154148;2.000
01/14/2018 02:30:09,0.790894604;0.611952388;2.000
01/14/2018 02:30:10,0.942262357;-0.334875575;2.000
01/14/2018 02:30:11,0.227318444;-0.973820479;2.000
01/14/2018 02:30:12,-0.696620998;-0.717439325;2.000
01/14/2018 02:30:13,-0.980090307;0.198552235;2.000
01/14/2018 02:30:14,-0.362469108;0.931995786;2.000
01/14/2018 02:30:15,0.588404517;0.80856671;2.000
01/14/2018 02:30:16,0.998301743;-0.058254871;2.000
01/14/2018 02:30:17,0.49036495;-0.871517192;2.000
01/14/2018 02:30:18,-0.468411116;-0.883510626;2.000
01/14/2018 02:30:19,-0.996532163;-0.083208465;2.000
01/14/2018 02:30:20,-0.608446134;0.793595175;2.000
01/14/2018 02:30:21,0.339042464;0.940771071;2.000
01/14/2018 02:30:22,0.974816984;0.223006383;2.000
01/14/2018 02:30:23,0.714349265;-0.699789345;2.000
01/14/2018 02:30:24,-0.202887874;-0.979201976;2.000
01/14/2018 02:30:25,-0.933590838;-0.358340826;2.000
01/14/2018 02:30:26,-0.80595469;0.591977227;2.000
01/14/2018 02:30:27,0.062672482;0.998034148;2.000
01/14/2018 02:30:28,0.873678864;0.486503076;2.000
01/14/2018 02:30:29,0.881428927;-0.47231668;2.000
01/14/2018 02:30:30,0.0787973;-0.996890659;2.000
